employee_id,split,lstm_score,true_label
935,train,0.3088125402542099,0
936,train,0.3212922334543088,0
937,train,0.27230633813009547,0
938,train,0.4149377686049898,0
939,train,0.2916371094964427,0
940,train,0.5155444019545627,1
941,train,0.3231098633362443,0
942,train,0.2904457331619174,0
943,train,0.2318210758640755,0
944,train,0.3282864735476798,0
945,train,0.27877624975378495,0
946,train,0.30057239122253154,0
947,train,0.26595081392723885,0
948,train,0.3916749642420851,0
949,train,0.43077376469415124,1
950,train,0.35673681282953046,0
951,train,0.25218627296586293,0
952,train,0.3120557770425791,0
953,train,0.310535383798302,0
954,train,0.24786205749470136,0
955,train,0.29745630322926314,0
956,train,0.12045835709690571,0
957,train,0.34153469785498275,0
958,train,0.2735351703526803,0
959,train,0.2855156343266883,0
960,train,0.2932298801505328,0
961,train,0.2787259577130168,0
962,train,0.29008701072081683,0
963,train,0.3369170569458291,0
964,train,0.32251393277754953,0
965,train,0.23269214326711654,0
966,train,0.34611156974733076,0
967,train,0.2789813841802237,0
968,train,0.21423965808711118,0
969,train,0.36672608699619014,0
970,train,0.47065461367044986,0
971,train,0.30492849197006144,0
972,train,0.27371316582826516,0
973,train,0.47918097943381266,0
974,train,0.3215128609279935,0
975,train,0.3330157373758082,0
976,train,0.33938631642461026,0
977,train,0.1117301169553158,0
978,train,0.32255274971233355,0
979,train,0.33761491633125024,0
980,train,0.31447800468176723,0
981,train,0.2510099052980461,0
982,train,0.2740811364367932,0
983,train,0.342370847444006,0
984,train,0.30396124198667157,0
985,train,0.25447220701144535,0
986,train,0.29823311687265736,0
987,train,0.26643752096781054,0
988,train,0.2960767502713628,0
989,train,0.3272597008142039,0
990,train,0.300475876831788,0
991,train,0.3136033464094968,0
992,train,0.3865974267597734,0
993,train,0.4127330536147187,0
994,train,0.3539433206880347,0
995,train,0.3496663132911259,0
996,train,0.318480366954718,0
997,train,0.44105281405694624,1
998,train,0.28259307335851463,0
999,train,0.23547232744333457,0
1000,train,0.4401585529311867,0
1000,val,0.3033204968905212,0
1001,val,0.4136011662462719,0
1002,val,0.27143487221302004,0
1003,val,0.37506273791412137,0
1004,val,0.3507492806222334,0
1005,val,0.2674329827830794,0
1006,val,0.317480983269604,0
1007,val,0.22206398861157983,0
1008,val,0.3292807347574022,0
1009,val,0.5669299696618776,1
1010,val,0.39710365750834264,0
1011,val,0.5490211214940252,1
1012,val,0.2943471859799916,0
1013,val,0.347950941043496,0
1014,val,0.2647174550502671,0
1015,val,0.27183232170313726,0
1016,val,0.30222003327557545,0
1017,val,0.3332443350576169,0
1018,val,0.3161744709560379,0
1019,val,0.22372197749098074,0
1020,val,0.3409994093753707,0
1021,val,0.27673501634296155,0
1022,val,0.18292837278598653,0
1023,val,0.29551585410895687,0
1024,val,0.235429580534627,0
1025,val,0.30521047101995225,0
1026,val,0.36577611616626554,0
1027,val,0.31240090764988354,0
1028,val,0.36670280578811987,0
1029,val,0.3274318422788899,0
1030,val,0.3445919488240527,0
1031,val,0.33657212441966644,0
1032,val,0.31228574739948106,0
1033,val,0.30034714008640534,0
1034,val,0.3922128442853025,0
1035,val,0.35392235609368056,0
1036,val,0.3153242597744075,0
1037,val,0.3130893795253393,0
1038,val,0.3453148721724817,0
1039,val,0.2500032348428279,0
1040,val,0.266339047308399,0
1041,val,0.38754642721865035,0
1042,val,0.3019460392483854,0
1043,val,0.20482223453795653,0
1044,val,0.32248391714514835,0
1045,val,0.40765859728664183,0
1046,val,0.18115455565313707,0
1047,val,0.2833916814271575,0
1048,val,0.3145794003626727,0
1049,val,0.3078303826412114,0
1050,val,0.38103509167381583,0
1051,val,0.3386160684144716,0
1052,val,0.23322156645320477,0
1053,val,0.3336598427012601,0
1054,val,0.2403205647246156,0
1055,val,0.2838087314595807,0
1056,val,0.28794957580575353,0
1057,val,0.3915332239089527,0
1058,val,0.27030929374939444,0
1059,val,0.2436102013037523,0
1060,val,0.35034922083591247,0
1061,val,0.2959091322444614,0
1062,val,0.37533205507923895,0
1063,val,0.3252150435545579,0
1064,val,0.3693534779491569,0
1065,val,0.3487413623911974,0
1066,val,0.24837321295289105,0
1067,val,0.2907965666313202,0
1068,val,0.3432297139061345,0
1069,val,0.2507022293482571,0
1070,val,0.20947797127866855,0
1071,val,0.36843908804134157,0
1072,val,0.384973913447503,0
1073,val,0.29050505431878726,0
1074,val,0.3331649564509165,0
1075,val,0.26256189504784505,0
1076,val,0.3870319559657827,0
1077,val,0.2828231677543666,0
1078,val,0.33026395298956907,0
1079,val,0.2551439798501553,0
1080,val,0.40595620856239134,0
1081,val,0.3242685837813929,0
1082,val,0.4658828233146082,0
1083,val,0.42124536340442925,0
1084,val,0.1590188459629077,0
1085,val,0.48388308123610574,1
1086,val,0.2910237527258311,0
1087,val,0.40586060876646873,0
1088,val,0.3240187070745918,0
1089,val,0.2665424012536622,0
1090,val,0.5472771405372512,1
1091,val,0.2920099091805674,0
1092,val,0.31771942543678827,0
1093,val,0.30499350547419185,0
1094,val,0.4258877712595159,1
1095,val,0.3132510875001177,0
1096,val,0.2716334518429378,0
1097,val,0.19603880109265415,0
1098,val,0.29007896675718015,0
1099,val,0.32450979797005236,0
1100,val,0.23842371974370916,0
1101,val,0.28209920793243465,0
1102,val,0.18794996222115598,0
1103,val,0.3488360070283197,0
1104,val,0.298588770625081,0
1105,val,0.3687807245610964,0
1106,val,0.1949613812307415,0
1107,val,0.2702688302704437,0
1108,val,0.495607503939863,1
1109,val,0.36982467704445926,0
1110,val,0.27721811121143364,0
1111,val,0.37010788027655234,0
1112,val,0.376946575598007,0
1113,val,0.3394341168986153,0
1114,val,0.10657547569255749,0
1115,val,0.3224138067037363,0
1116,val,0.3960424514136862,0
1117,val,0.22807895680280224,0
1118,val,0.3023779898730872,0
1119,val,0.334277591229813,0
1120,val,0.3116651415195641,0
1121,val,0.2343871981965361,0
1122,val,0.3460670320150027,0
1123,val,0.4286419063964055,0
1124,val,0.22843477349240446,0
1125,val,0.3910462704582854,0
1126,val,0.3917888840861791,0
1127,val,0.3023698840399048,0
1128,val,0.3418955923009994,0
1129,val,0.36405763384120426,0
1130,val,0.3873202960360798,0
1131,val,0.37694502652978157,0
1132,val,0.2630252366440664,0
1133,val,0.23691433344442372,0
1134,val,0.2651767706305633,0
1135,val,0.32937140556753114,0
1136,val,0.25571672584069555,0
1137,val,0.2427632822807003,0
1138,val,0.3694850332180948,0
1139,val,0.17689951621268532,0
1140,val,0.23137840189170022,0
1141,val,0.30776313620948925,0
1142,val,0.5212406596733524,1
1143,val,0.2818008749156686,0
1144,val,0.11011447629541009,0
1145,val,0.14233924376559418,0
1146,val,0.31078537653847377,0
1147,val,0.40087626907159996,0
1148,val,0.3147469628531217,0
1149,val,0.2953344919199849,0
1150,val,0.27370172279139265,0
1151,val,0.3400961808349825,0
1152,val,0.28942595187755155,0
1153,val,0.27821771422945957,0
1154,val,0.5577407156463562,1
1155,val,0.2733074202601867,0
1156,val,0.33247279199582747,0
1157,val,0.3540680096394335,0
1158,val,0.3846218267397237,0
1159,val,0.4278230318180641,0
1160,val,0.24969100333988983,0
1161,val,0.32649947275694097,0
1162,val,0.29436845509838255,0
1163,val,0.3656244431459927,0
1164,val,0.3324539787911763,0
1165,val,0.3880530178893437,0
1166,val,0.3005688314634462,0
1167,val,0.35326468337690997,0
1168,val,0.32272388169386074,0
1169,val,0.4364657416562068,0
1170,val,0.29211472647412234,0
1171,val,0.38253971389541214,0
1172,val,0.3310947863211205,0
1173,val,0.3506772311903463,0
1174,val,0.27542345327581547,0
1175,val,0.3132445143694305,0
1176,val,0.3156989802844964,0
1177,val,0.3555222134997467,0
1178,val,0.2681995133710215,0
1179,val,0.32086059244357135,0
1180,val,0.35933299404965857,0
1181,val,0.3561753393152394,0
1182,val,0.32857170727319945,0
1183,val,0.40482400644221167,0
1184,val,0.4179363426482566,0
1185,val,0.3581142275108484,0
1186,val,0.403024456021277,0
1187,val,0.3420646332790896,0
1188,val,0.24590941824124588,0
1189,val,0.39374709777286343,0
1190,val,0.1802814719151671,0
1191,val,0.3042701934906544,0
1192,val,0.2585460767824323,0
1193,val,0.2573112345647211,0
1194,val,0.34455379925475355,0
1195,val,0.2549257150182928,0
1196,val,0.36958151270922784,0
1197,val,0.3562560015704646,0
1198,val,0.29963573465963517,0
1199,val,0.35974968033457877,0
1200,val,0.47827626018685115,0
1201,val,0.29449400505158346,0
1202,val,0.26078081411075466,0
1203,val,0.3926962840687269,0
1204,val,0.3312844203181164,0
1205,val,0.1481975341696836,0
1206,val,0.17289172955245247,0
1207,val,0.38865276818638855,0
1208,val,0.2701951357824723,0
1209,val,0.24874745894072134,0
1210,val,0.33544327060474394,0
1211,val,0.1505537762828915,0
1212,val,0.3628355352430628,0
1213,val,0.26736703726706995,0
1214,val,0.3384262857240779,0
1215,val,0.32017806390132253,0
1216,val,0.41381548447807665,0
1217,val,0.33788337978267374,0
1218,val,0.3877218337365523,0
1219,val,0.36263269086760025,0
1220,val,0.371098570734358,0
1221,val,0.3050776355290483,0
1222,val,0.34915790671057234,0
1223,val,0.4134663471875803,0
1224,val,0.3288437543830321,0
1225,val,0.41625664762306,0
1226,val,0.2803721205682846,0
1227,val,0.2818794515756802,0
1228,val,0.377399844878924,0
1229,val,0.5163642668188806,1
1230,val,0.2826631537440003,0
1231,val,0.30852310822993784,0
1232,val,0.33542446294080835,0
1233,val,0.1654979684390598,0
1234,val,0.22359212021558247,0
1235,val,0.23958271038839163,0
1236,val,0.41493472015527755,0
1237,val,0.19706393330150082,0
1238,val,0.28830406324557817,0
1239,val,0.32751406189673776,0
1240,val,0.2362829808177679,0
1241,val,0.36860723889292757,0
1242,val,0.29572614254587054,0
1243,val,0.2996492993902145,0
1244,val,0.17764927668876318,0
1245,val,0.498336255308869,0
1246,val,0.3058191238370164,0
1247,val,0.3370653507733925,0
1248,val,0.45551942472273693,0
1249,val,0.23764540183811134,0
1250,val,0.29295919648155894,0
1251,val,0.23391440757082482,0
1252,val,0.33736297281383343,0
1253,val,0.28709943856983994,0
1254,val,0.44386524419717005,1
1255,val,0.3299114602058522,0
1256,val,0.3140729825958462,0
1257,val,0.26560730592495285,0
1258,val,0.3429668987564773,0
1259,val,0.21905817090865268,0
1260,val,0.4169357673803516,0
1261,val,0.24545475180386753,0
1262,val,0.3485897137201648,0
1263,val,0.4837511454744898,1
1264,val,0.2511140916430337,0
1265,val,0.34061247649872994,0
1266,val,0.5158752991166007,0
1267,val,0.42449620034468344,0
1268,val,0.33706368240034124,0
1269,val,0.31886707062469316,0
1270,val,0.3592773697233907,0
1271,val,0.2811827340589841,0
1272,val,0.4090917317070293,0
1273,val,0.2615936270062889,0
1274,val,0.44931602682143584,0
1275,val,0.34862696366501417,0
1276,val,0.3658297408283069,0
1277,val,0.3298628298092152,0
1278,val,0.29890442325348565,0
1279,val,0.26336573393513546,0
1280,val,0.37431492039480435,0
1281,val,0.27641359562603723,0
1282,val,0.5664231696028171,1
1283,val,0.26288441935877693,0
1284,val,0.23345860988859224,0
1285,val,0.23503138337450247,0
1286,val,0.4863900504687579,1
1287,val,0.2711772107067813,0
1288,val,0.3582551099059621,0
1289,val,0.3623537203768408,0
1290,val,0.3516055997908718,0
1291,val,0.40842951139658884,0
1292,val,0.3273172418690088,0
1293,val,0.29362415393721264,0
1294,val,0.248856244923652,0
1295,val,0.3154397161899453,0
1296,val,0.27407112424454877,0
1297,val,0.3415349594993464,0
1298,val,0.3214444809084979,0
1299,val,0.3459165463532828,0
1300,val,0.3228334274512737,0
1301,val,0.25420503808024547,0
1302,val,0.22574916225230965,0
1303,val,0.20827928445758745,0
1304,val,0.181975169051753,0
1305,val,0.33967553877728146,0
1306,val,0.3193381035449308,0
1307,val,0.300679064845596,0
1308,val,0.3383789443448313,0
1309,val,0.30866799266747663,0
1310,val,0.32334934125652587,0
1311,val,0.359921546082083,0
1312,val,0.2014268861228716,0
1313,val,0.18165233003836392,0
1314,val,0.3464080022111371,0
1315,val,0.2284212012000877,0
1316,val,0.3134729357741302,0
1317,val,0.2888847361844846,0
1318,val,0.3890948649130889,0
1319,val,0.2838398819757519,0
1320,val,0.39373393694792364,0
1321,val,0.3575902499648281,0
1322,val,0.3201423468770361,0
1323,val,0.527342434357593,0
1324,val,0.342016307360321,0
1325,val,0.12417634516187491,0
1326,val,0.4024543721208846,0
1327,val,0.1929286880883939,0
1328,val,0.2542531092898319,0
1329,val,0.26306447842903014,0
1330,val,0.29876880247210563,0
1331,val,0.35618135807927825,0
1332,val,0.3275287599702923,0
1333,val,0.3481231923009684,0
1333,test,0.408941961471498,0
1334,test,0.3549739173397976,0
1335,test,0.3419201013888587,0
1336,test,0.17400032371457128,0
1337,test,0.35977611549826727,0
1338,test,0.446536924677833,0
1339,test,0.27464766245870276,0
1340,test,0.25647748369809464,0
1341,test,0.3328144615920238,0
1342,test,0.3367199900064936,0
1343,test,0.19208239756610937,1
1344,test,0.3842408490153703,0
1345,test,0.24294321829797694,0
1346,test,0.32577654666550376,0
1347,test,0.24232370383781218,0
1348,test,0.3566415523373327,0
1349,test,0.32544802463689343,0
1350,test,0.31001402937516165,0
1351,test,0.5125556465126241,1
1352,test,0.3007917641297794,0
1353,test,0.3154198738637848,0
1354,test,0.33177869010875954,0
1355,test,0.3485554789733348,0
1356,test,0.26833229231152705,0
1357,test,0.2787024150550768,0
1358,test,0.26111625935846944,0
1359,test,0.25915479155158266,0
1360,test,0.23096088226389688,0
1361,test,0.3633922845693964,0
1362,test,0.30118426315050867,0
1363,test,0.25260087001550907,0
1364,test,0.26263786945497974,0
1365,test,0.4050627276448977,0
1366,test,0.44069969840128276,1
1367,test,0.33340806499003933,0
1368,test,0.3460218733189179,0
1369,test,0.32212298474784,0
1370,test,0.26964768446704807,0
1371,test,0.32836348115909514,0
1372,test,0.29021429599872395,0
1373,test,0.2781102656132229,0
1374,test,0.27814321948503595,0
1375,test,0.417160918181159,1
1376,test,0.2985346940049516,0
1377,test,0.2814004691588237,0
1378,test,0.3185438414978778,0
1379,test,0.3501172897780849,0
1380,test,0.31026241957942696,0
1381,test,0.3594850900220307,1
1382,test,0.3741249699053584,0
1383,test,0.3058931403159047,0
1384,test,0.4937680806868267,1
1385,test,0.32218909987459404,0
1386,test,0.34335172466527775,0
1387,test,0.3187515791532402,0
1388,test,0.31094729615559324,0
1389,test,0.2850758585812576,0
1390,test,0.30661850282785247,0
1391,test,0.25708581269808606,0
1392,test,0.5547353146755606,1
1393,test,0.44574782140139885,1
1394,test,0.2626427268872322,0
1395,test,0.389230186302514,0
1396,test,0.2399747476545043,0
1397,test,0.329280664430309,0
1398,test,0.3432399459541406,0
1399,test,0.31344084570176217,0
1400,test,0.17801854699580988,0
1401,test,0.34769439288660253,0
1402,test,0.39357025439146537,0
1403,test,0.36100640990607724,0
1404,test,0.4405261661258109,1
1405,test,0.4054150217240122,0
1406,test,0.3206578590476437,0
1407,test,0.24876236523931428,0
1408,test,0.3176851202079286,0
1409,test,0.3402415556753988,0
1410,test,0.33125522115911715,0
1411,test,0.2103811793060417,0
1412,test,0.6166743389360624,1
1413,test,0.37147541437666587,0
1414,test,0.3739620242872934,0
1415,test,0.35586683137480707,0
1416,test,0.35224380306594427,0
1417,test,0.3326096815372082,0
1418,test,0.3508235056254299,0
1419,test,0.2913263011248635,0
1420,test,0.37397473676864945,0
1421,test,0.28451985770883476,0
1422,test,0.28959682924695573,0
1423,test,0.22624083895104877,0
1424,test,0.32189842026412246,0
1425,test,0.24036403351987956,0
1426,test,0.34201325936587174,0
1427,test,0.3073225679703839,0
1428,test,0.265793496638059,0
1429,test,0.32633095133118517,1
1430,test,0.18930390667829777,0
1431,test,0.23509788371623186,0
1432,test,0.3772717526233384,0
1433,test,0.348831993476147,0
1434,test,0.39888899054914795,0
1435,test,0.2976133028147033,0
1436,test,0.4742527186135801,1
1437,test,0.3522705655882456,0
1438,test,0.21061254442688124,0
1439,test,0.3319003874424269,0
1440,test,0.3425723034412324,0
1441,test,0.2769942797593821,0
1442,test,0.3581432868792356,0
1443,test,0.30276013543908037,0
1444,test,0.3685251259789388,0
1445,test,0.3451722209891564,0
1446,test,0.2758164419773101,0
1447,test,0.4582292158581029,1
1448,test,0.1613127491677035,0
1449,test,0.23228401498885798,0
1450,test,0.3549401501438529,0
1451,test,0.3489545332364312,0
1452,test,0.26984409148490723,0
1453,test,0.33745877598146223,0
1454,test,0.29356598151640384,0
1455,test,0.31731062802515414,0
1456,test,0.5406746100190994,1
1457,test,0.42975303029984674,0
1458,test,0.25386011128892577,0
1459,test,0.20305788220414947,0
1460,test,0.35859152000658057,0
1461,test,0.291313778357257,0
1462,test,0.2614369751493045,0
1463,test,0.29929833097347497,1
1464,test,0.16129857947472598,0
1465,test,0.2551211030498631,0
1466,test,0.30583984946601456,1
1467,test,0.19369349629917187,0
1468,test,0.42318989384442873,1
1469,test,0.36179094906879045,0
1470,test,0.3133644190025829,0
1471,test,0.26024788695977524,0
1472,test,0.2356737059060149,0
1473,test,0.3536066080587908,0
1474,test,0.2768367595555615,0
1475,test,0.3833937565355103,0
1476,test,0.25880490717308297,0
1477,test,0.34196717729335435,0
1478,test,0.2817418721460618,0
1479,test,0.43785859090575246,0
1480,test,0.2693194038431228,1
1481,test,0.3227448741403756,0
1482,test,0.17924791260689873,0
1483,test,0.320912053738879,0
1484,test,0.5671930219598335,1
1485,test,0.1879027965190603,0
1486,test,0.3116511620340237,0
1487,test,0.3386363419391823,0
1488,test,0.3236710365912256,0
1489,test,0.38007989371466344,0
1490,test,0.24799422284450068,0
1491,test,0.37604466790621927,0
1492,test,0.23256399440774764,0
1493,test,0.2320681687890763,0
1494,test,0.27077249525454244,0
1495,test,0.30305190161680756,0
1496,test,0.342423680398571,0
1497,test,0.2519630883443912,0
1498,test,0.26077118667253046,1
1499,test,0.2302799940019958,0
1500,test,0.22036987318454004,0
1501,test,0.32400409759968124,1
1502,test,0.37460247465626617,0
1503,test,0.34939753656492706,0
1504,test,0.378261469269966,0
1505,test,0.2559742621639427,0
1506,test,0.25749766060347107,0
1507,test,0.44196263324108226,0
1508,test,0.26481093602622435,0
1509,test,0.2344485959536328,0
1510,test,0.3864300101491412,0
1511,test,0.3394202215429986,0
1512,test,0.3441207228876846,0
1513,test,0.3063924651565841,0
1514,test,0.2616274935455335,0
1515,test,0.2157871147976941,0
1516,test,0.2830761916580256,0
1517,test,0.5525955137624448,1
1518,test,0.2856005955666269,0
1519,test,0.37810482721647776,0
1520,test,0.2913756141432643,0
1521,test,0.39262351304866633,0
1522,test,0.25012012460348054,0
1523,test,0.20493906415670793,0
1524,test,0.416965609460527,0
1525,test,0.28547877326991106,0
1526,test,0.32900202056901107,0
1527,test,0.28253365766931543,0
1528,test,0.3397890438055892,0
1529,test,0.22080801389100024,0
1530,test,0.28391100585610624,0
1531,test,0.3045940225353278,0
1532,test,0.30474051495715,0
1533,test,0.32435035262602235,0
1534,test,0.32109630551343393,0
1535,test,0.3003127108643144,0
1536,test,0.29344057758884073,0
1537,test,0.3652847529307319,0
1538,test,0.41784122096941645,0
1539,test,0.31983597256824287,0
1540,test,0.35152606232774425,0
1541,test,0.30729130433674606,0
1542,test,0.28396650069644275,0
1543,test,0.25310082070205686,0
1544,test,0.351856008245582,0
1545,test,0.35633875256188813,0
1546,test,0.2708677993040608,0
1547,test,0.24579804120511764,0
1548,test,0.32403143448931654,0
1549,test,0.32559238527910445,0
1550,test,0.28390254276421173,0
1551,test,0.44255854944477435,0
1552,test,0.3795951900626964,0
1553,test,0.3242574453961291,1
1554,test,0.22074380502522795,0
1555,test,0.28047770213625284,0
1556,test,0.33221506489875513,0
1557,test,0.2985686590095132,0
1558,test,0.27536115299058456,0
1559,test,0.2083290810673261,0
1560,test,0.3839374945340434,0
1561,test,0.2826703108958703,0
1562,test,0.1890315871333584,0
1563,test,0.3344073237564577,0
1564,test,0.30438420354545986,0
1565,test,0.29821668545334007,0
1566,test,0.304918398104563,0
1567,test,0.3425096002684654,0
1568,test,0.33649017543564175,0
1569,test,0.28606277331462726,0
1570,test,0.17679990345518817,0
1571,test,0.32525178460696275,0
1572,test,0.2683424502148109,0
1573,test,0.3471637465473962,0
1574,test,0.34343022483045305,0
1575,test,0.29352930848298425,0
1576,test,0.34828297152905946,0
1577,test,0.3190893137405013,0
1578,test,0.28731598983818746,0
1579,test,0.33867828407451145,0
1580,test,0.3545941730210533,0
1581,test,0.27098633802783834,0
1582,test,0.28281786287199706,0
1583,test,0.2941659008897768,0
1584,test,0.2893700012291333,0
1585,test,0.5240186234601992,1
1586,test,0.27511630483134397,0
1587,test,0.3233505831290872,0
1588,test,0.30157863526132894,0
1589,test,0.5191738596748704,1
1590,test,0.2097619204403877,0
1591,test,0.384864331476219,0
1592,test,0.28840352500427474,0
1593,test,0.36177168943188426,0
1594,test,0.29523525019009716,0
1595,test,0.2922694379221375,0
1596,test,0.32794473255237894,0
1597,test,0.2552533433403729,0
1598,test,0.3216870951358196,0
1599,test,0.2971105242201546,0
1600,test,0.3333789290642493,0
1601,test,0.23852677294648805,0
1602,test,0.24404499795653953,0
1603,test,0.1114010549405109,0
1604,test,0.359708384608096,0
1605,test,0.32176109949296183,0
1606,test,0.26366578210530295,0
1607,test,0.3337282796999868,0
1608,test,0.37167737938834683,0
1609,test,0.28452979839654696,0
1610,test,0.2931129257551945,0
1611,test,0.3542191642360355,0
1612,test,0.24192953213706314,1
1613,test,0.3109157355172107,0
1614,test,0.24784196127805377,1
1615,test,0.32014519464124847,0
1616,test,0.3002135771865129,0
1617,test,0.27755974049588433,0
1618,test,0.31421640503596643,0
1619,test,0.3196875881367859,0
1620,test,0.23093154798024948,0
1621,test,0.31182407806844764,0
1622,test,0.38965723840064337,0
1623,test,0.35173745321525435,0
1624,test,0.2915607651573364,0
1625,test,0.3313388489653585,0
1626,test,0.197608966442714,0
1627,test,0.3963234467222376,0
1628,test,0.3321721475553166,0
1629,test,0.2898818697760962,0
1630,test,0.3213202352866289,0
1631,test,0.3355355401824695,0
1632,test,0.5093915841568574,1
1633,test,0.358426632316881,0
1634,test,0.30124740915585063,0
1635,test,0.37708180077739417,0
1636,test,0.307037998116251,0
1637,test,0.29804818288436635,0
1638,test,0.22335005915338155,0
1639,test,0.3028841540820223,0
1640,test,0.6445104257679367,1
1641,test,0.23190588053005645,1
1642,test,0.2313291959068721,0
1643,test,0.3871434140640244,0
1644,test,0.33696326140930816,0
1645,test,0.2678939300768282,0
1646,test,0.17432665377459547,0
1647,test,0.3650870997760372,0
1648,test,0.2673702959449297,1
1649,test,0.4824523836095606,1
1650,test,0.34915324419472665,0
1651,test,0.3760153671551684,0
1652,test,0.23718156288600367,0
1653,test,0.33630207020175656,0
1654,test,0.2695533652890058,0
1655,test,0.29317213818398596,0
1656,test,0.28117385498674424,0
1657,test,0.30634659903824196,0
1658,test,0.24869683915503024,0
1659,test,0.255007101396238,0
1660,test,0.29158926644066285,0
1661,test,0.3153252043623624,0
1662,test,0.3622975882105213,0
1663,test,0.3139644363383581,0
1664,test,0.3024826289556828,0
1665,test,0.3675043656672213,0
1666,test,0.21909372654479578,0
