employee_id,if_employee_score
6,0.5694890447970332
60,0.5779735414753965
600,0.5972527968224167
601,0.6315948521021484
602,0.5852053143851076
603,0.608075531207687
604,0.5524209272670135
605,0.6062620427445943
606,0.6087728973257218
607,0.6274412448045411
608,0.5317867697148395
609,0.5517660404998528
61,0.5396492073894852
610,0.5690121189495656
611,0.5392969307444176
612,0.5681405553021877
613,0.5320368172201049
614,0.589594231966324
615,0.5717369416855956
616,0.5697342927088871
617,0.6417738584848743
618,0.5681537155078102
619,0.5798926769020967
62,0.6412943855142867
620,0.5998306127986528
621,0.6040529932263397
622,0.5823996891000774
623,0.6112977647864516
624,0.6002144674781646
625,0.5588944916933694
626,0.5905242690948602
627,0.5891384044635956
628,0.5560266838395622
629,0.5322227135376111
63,0.5595829646293179
630,0.6036162506074878
631,0.5766547778103523
632,0.5795508045997634
633,0.6410367302837005
634,0.5787616373313429
635,0.5939699390183801
636,0.5926900974828
637,0.6103744023931623
638,0.5454793869329486
639,0.5583898638066417
64,0.599152427796501
640,0.5483411464619821
641,0.5621684392162313
642,0.5990917721135331
643,0.5973511870407561
644,0.5729416346049075
645,0.6181448090823011
646,0.5753104251499135
647,0.5812477567612707
648,0.6310832719162154
649,0.5263038283833554
65,0.5739866294566304
650,0.5877412860007127
651,0.5731080739292709
652,0.5983560082081136
653,0.5454849874638641
654,0.5987370381743694
655,0.558402439496551
656,0.5495062348504693
657,0.5762483507429212
658,0.5786945644028973
659,0.5565115383110061
66,0.6041462798549422
660,0.5488147237292151
661,0.5226863276302347
662,0.5353879759986965
663,0.6105585845389321
664,0.593654006738994
665,0.553805845623524
666,0.5641192732703739
667,0.5531974740074956
668,0.5658249256536738
669,0.5848884685565608
67,0.5802244813315218
670,0.6564673773579859
671,0.5602377387822667
672,0.5937367973864264
673,0.5416376662734144
674,0.5879321806561834
675,0.5730355770803923
676,0.5929009056966097
677,0.5719221400496716
678,0.5810427186256069
679,0.567353299075956
68,0.523678765132431
680,0.598244396673559
681,0.5868714871750967
682,0.558655216781262
683,0.6170039121284387
684,0.5944379591735237
685,0.5925575120381208
686,0.5655301190669239
687,0.5931459775774515
688,0.6069240149387103
689,0.5809997848897619
69,0.5674744861351907
690,0.5631493666310063
691,0.5436623371478382
692,0.5841896130595137
693,0.5790941191152654
694,0.5509078369715457
695,0.584413387095196
696,0.6118246526940659
697,0.5721771939563096
698,0.5541086694787413
699,0.5950947650002811
7,0.5739344898029031
70,0.5550289996820597
700,0.6221593240487614
701,0.5874311380329008
702,0.5693835029994687
703,0.6582768982291386
704,0.5960641652334815
705,0.5602124581666774
706,0.5906189327184783
707,0.5715494290689572
708,0.5421948707867519
709,0.5556508667962382
71,0.5663058962857155
710,0.5829496321912303
711,0.5404310015033176
712,0.5521386496056854
713,0.5867515220512616
714,0.5668051227324972
715,0.5256266501419585
716,0.5929614447547067
717,0.5949562579761891
718,0.5581297672009673
719,0.5683790907309378
72,0.5641806771878268
720,0.5871666007136774
721,0.555459681588565
722,0.5888966627075712
723,0.6032181320937976
724,0.5950689818327364
725,0.5819408774121615
726,0.588787363351024
727,0.6357889638310018
728,0.5633426107622929
729,0.5498214528934366
73,0.5862734501211484
730,0.5791985098672761
731,0.5838885181147007
732,0.5889287885691921
733,0.5526412090983636
734,0.5591080554132783
735,0.5792095552340908
736,0.5964945245095601
737,0.5668349773250309
738,0.5460003094623004
739,0.5822914606442658
74,0.6406355708120961
740,0.5355063800413885
741,0.5737496673681381
742,0.5882163862297038
743,0.5699371643206522
744,0.5763777746679654
745,0.5241925201540041
746,0.5829435983008582
747,0.6021943024863405
748,0.5493996698162751
749,0.5860315615887715
75,0.5718777635336681
750,0.575481713464292
751,0.5733528858866686
752,0.5700722295602304
753,0.6041252091898774
754,0.5876113380143987
755,0.6036674546280987
756,0.5639882171319663
757,0.5907141208076027
758,0.548697939451092
759,0.5742711921190846
76,0.566374488145507
760,0.5787639953513055
761,0.5900810276665668
762,0.5782293265351968
763,0.5450595489025856
764,0.5813317402314775
765,0.6366545882381228
766,0.5535327700475777
767,0.5856056581739476
768,0.6019362483971255
769,0.5963009853152678
77,0.5985762638202936
770,0.6263220737116789
771,0.5898539931578002
772,0.5895670452486557
773,0.5794102884015012
774,0.5692837755892908
775,0.6305706794999798
776,0.6094493275562255
777,0.5388333215202001
778,0.5656776624186111
779,0.5407858309307654
78,0.5812236300181267
780,0.6083228045582856
781,0.5769344280277044
782,0.6140248255749327
783,0.5551800256873045
784,0.6068703495667086
785,0.5686519725294895
786,0.5835209369186467
787,0.6070313335852549
788,0.5884808768734701
789,0.5240727048720444
79,0.5988282001954663
790,0.5940251381272452
791,0.5637722968656453
792,0.5800647311764489
793,0.5575320125793561
794,0.6156525185679189
795,0.5923387603991116
796,0.5757391919103614
797,0.5680774693803919
798,0.5631246449707825
799,0.6141251344812525
8,0.5907383550962926
80,0.5604167680443869
800,0.608908791189922
801,0.6149004422824826
802,0.5784657486728726
803,0.5664005541978044
804,0.5683834586487692
805,0.5756388149546459
806,0.5758105784265717
807,0.6182829043968049
808,0.5765921744984839
809,0.5822388182535869
81,0.5899088589399695
810,0.5804765976692803
811,0.5823050047114153
812,0.5798797690838671
813,0.5718662115344056
814,0.5757056383690785
815,0.5693771289972005
816,0.5537134862957678
817,0.5841581271318285
818,0.5294460293692194
819,0.6024588576531733
82,0.5944905058498688
820,0.5629111457120559
821,0.5763627362642507
822,0.6200100648483426
823,0.5764940628274418
824,0.5701352043629057
825,0.6065750654745359
826,0.5870132421089698
827,0.6297226683249693
828,0.6128445348667447
829,0.6033138138907125
83,0.5551944534411881
830,0.5335942977308801
831,0.6034487317450594
832,0.5941028352630747
833,0.5757600744161215
834,0.5711621800479858
835,0.6273319788823937
836,0.5842411879544697
837,0.603916858351584
838,0.5884818665322797
839,0.5798764306951228
84,0.5224327019248876
840,0.5874156970425831
841,0.5921673514250995
842,0.572546218263216
843,0.5801068833862871
844,0.5809653373240854
845,0.5676312503172649
846,0.5441099279531938
847,0.5654070750506348
848,0.5944535341528676
849,0.569392311285623
85,0.5954059217202387
850,0.6008424820837416
851,0.5871672309349204
852,0.6451688076626374
853,0.5322573825334014
854,0.5802423779338912
855,0.5757665827228955
856,0.5810600335184113
857,0.5984143086020474
858,0.575640681667744
859,0.5747406376466737
86,0.5938781936480921
860,0.5311040757988302
861,0.5869666315430032
862,0.6090974757738415
863,0.6102142219818634
864,0.6019007379679253
865,0.5973400475029957
866,0.6007145502340563
867,0.5305859305425957
868,0.5721394962727663
869,0.6016667048593491
87,0.5915661435283087
870,0.5713739182371912
871,0.5715245173360293
872,0.5243589549271048
873,0.5839252383754567
874,0.5817169281245925
875,0.5972747486479313
876,0.5702152509300582
877,0.5655042608293257
878,0.5895756305328734
879,0.5248224617967128
88,0.5594722497787112
880,0.5788139533069098
881,0.6052101418960224
882,0.5831466209585113
883,0.5958577417352415
884,0.538189747612308
885,0.5324306938505818
886,0.5846705029915751
887,0.5865698592453077
888,0.6523257885700161
889,0.5412062343289324
89,0.595598787850806
890,0.5997113122999642
891,0.5925745244890909
892,0.5767040466135046
893,0.5307876893001475
894,0.5628213488176657
895,0.5575490718943298
896,0.5768873395810331
897,0.5754833096357636
898,0.6095647889259643
899,0.6048359310069393
9,0.5915607711097373
90,0.5907441308851915
900,0.5333760438405981
901,0.6001931910382687
902,0.5963216559541771
903,0.5412832864356635
904,0.6272200737018243
905,0.5930649296531169
906,0.5662000798926751
907,0.5990956012794537
908,0.5927332851652904
909,0.5881502040680054
91,0.6373754725328515
910,0.5579387852132371
911,0.5677050065157743
912,0.6333359834183048
913,0.5454383039656991
914,0.5669816599157764
915,0.6158939768412808
916,0.5845737577528776
917,0.5729815578069882
918,0.5385154153921438
919,0.5554835991572745
92,0.5136180889459411
920,0.5826799569527229
921,0.586845653160586
922,0.583474056467116
923,0.5818635737026594
924,0.5436908416723293
925,0.5744310639841815
926,0.5860007989520231
927,0.5951112243502683
928,0.574699160353015
929,0.5364834295754964
93,0.5898479639550384
930,0.5276406661791921
931,0.5891505435584126
932,0.5924713044148792
933,0.5243391316272333
934,0.6084428113846317
935,0.5698102904796454
936,0.5674618153698472
937,0.5263274854163387
938,0.6179511115957136
939,0.5686766297317445
94,0.5365221801195268
940,0.6359933008195975
941,0.5321545282132976
942,0.5781285481574154
943,0.5643479080325443
944,0.5624145671989206
945,0.57797458655597
946,0.6150373021104405
947,0.5619304978232891
948,0.6048018890539005
949,0.5795488440303945
95,0.5523372674955379
950,0.6181704582591079
951,0.5940834949010076
952,0.6518563973978231
953,0.579910208137774
954,0.5861906441757162
955,0.5725821322998027
956,0.5629970081748285
957,0.5543720778935817
958,0.5934430943152754
959,0.534587547851141
96,0.5680337973727912
960,0.5320125222232001
961,0.568441700759043
962,0.5842293339565032
963,0.56870105329419
964,0.5846210455882528
965,0.5271313870216351
966,0.5539467530089504
967,0.5385898663727893
968,0.5908716958927851
969,0.6101537869474785
97,0.5463784064670354
970,0.6116551946026288
971,0.5713955439146352
972,0.5378575092790231
973,0.5950917771630739
974,0.577467905131452
975,0.59659389858921
976,0.5708577311974617
977,0.5460438830680386
978,0.5889210309730185
979,0.5774517517063344
98,0.5821643659294387
980,0.5836289231579541
981,0.5757750629520193
982,0.5338864695670746
983,0.534307387038704
984,0.5257972062460048
985,0.5997485315457869
986,0.5788812669078338
987,0.5706326890132893
988,0.5735938306006962
989,0.5866898086871777
99,0.5618719255259056
990,0.5907272595820845
991,0.5520905048452944
992,0.5707618229323398
993,0.5629522048736149
994,0.5864616200690864
995,0.5835791132063602
996,0.552626544217485
997,0.6045298025625475
998,0.6096028354998508
999,0.598109286664244
